%missing,AUC,Accuracy,F1-score,classifier,weight_u
0.2,0.846812130917826,0.845,0.8502415458937198,wu_mlp,0.5
0.2,0.9406966269642679,0.94,0.9396984924623115,hb_mlp,0.5
0.2,0.9428235411870685,0.9425,0.9414758269720102,eu_mlp,0.5
0.30000000000000004,0.8841707536783104,0.8875,0.8695652173913043,mlp,0.5
0.30000000000000004,0.9440496446802121,0.945,0.9414893617021276,bw_mlp,0.5
0.30000000000000004,0.9481283154839356,0.9475,0.947103274559194,wu_mlp,0.5
0.30000000000000004,0.9426734060654589,0.9425,0.9411764705882354,hb_mlp,0.5
0.30000000000000004,0.9350915824241818,0.935,0.9333333333333333,eu_mlp,0.5
0.4,0.8067010309278351,0.8125,0.7603833865814696,mlp,0.5
0.4,0.9156991292162947,0.9175,0.9095890410958903,bw_mlp,0.5
0.4,0.9303873486137525,0.93,0.9289340101522843,wu_mlp,0.5
0.4,0.9381193073766391,0.9375,0.9370277078085641,hb_mlp,0.5
0.4,0.9420728655790211,0.9425,0.9399477806788511,eu_mlp,0.5
0.5,0.7372635371834652,0.745,0.6458333333333334,mlp,0.5
0.5,0.7842057852066859,0.785,0.7736842105263158,bw_mlp,0.5
0.5,0.9343409068161345,0.935,0.9315789473684211,wu_mlp,0.5
0.5,0.9369182264037633,0.9375,0.9343832020997375,hb_mlp,0.5
0.5,0.9443499149234311,0.945,0.9421052631578948,eu_mlp,0.5
0.6000000000000001,0.5721649484536082,0.585,0.25225225225225223,mlp,0.5
0.6000000000000001,0.9182764488039236,0.92,0.912568306010929,bw_mlp,0.5
0.6000000000000001,0.9153738364528076,0.915,0.9137055837563451,wu_mlp,0.5
0.6000000000000001,0.9299369432489241,0.93,0.9278350515463918,hb_mlp,0.5
0.6000000000000001,0.8635521969772796,0.8675,0.8427299703264094,eu_mlp,0.5
0.7000000000000001,0.5,0.515,0.0,mlp,0.5
0.7000000000000001,0.9205534981483336,0.9225,0.9146005509641874,bw_mlp,0.5
0.7000000000000001,0.9455509958963068,0.945,0.9444444444444444,wu_mlp,0.5
0.7000000000000001,0.9475277749974979,0.9475,0.9460154241645243,hb_mlp,0.5
0.7000000000000001,0.5980882794515063,0.61,0.3333333333333333,eu_mlp,0.5
0.8,0.5,0.515,0.0,mlp,0.5
0.8,0.9361675507957162,0.9375,0.9326145552560647,bw_mlp,0.5
0.8,0.84576118506656,0.845,0.8450000000000001,wu_mlp,0.5
0.8,0.8842958662796517,0.885,0.8789473684210526,hb_mlp,0.5
0.8,0.5,0.515,0.0,eu_mlp,0.5
0.9,0.5,0.515,0.0,mlp,0.5
0.9,0.7810779701731558,0.7875,0.7213114754098362,bw_mlp,0.5
0.9,0.8027474727254529,0.8075,0.7645259938837922,wu_mlp,0.5
0.9,0.7836552897607847,0.79,0.7254901960784313,hb_mlp,0.5
0.9,0.5,0.515,0.0,eu_mlp,0.5
1.0,0.5,0.515,0.0,mlp,0.5
1.0,0.5,0.515,0.0,bw_mlp,0.5
1.0,0.5,0.515,0.0,wu_mlp,0.5
1.0,0.5,0.515,0.0,hb_mlp,0.5
1.0,0.5,0.515,0.0,eu_mlp,0.5
%missing,AUC,Accuracy,F1-score,classifier,weight_u
0.0,0.954809328395556,0.955,0.9533678756476685,mlp,0.5
0.0,0.9499549594635172,0.95,0.9484536082474226,bw_mlp,0.5
0.0,0.9434240816735062,0.9425,0.942643391521197,wu_mlp,0.5
0.0,0.9382694424982485,0.9375,0.93734335839599,hb_mlp,0.5
0.0,0.9358422580322292,0.935,0.935,eu_mlp,0.5
0.1,0.936768091282154,0.9375,0.9340369393139842,mlp,0.5
0.1,0.9545090581523371,0.955,0.9528795811518325,bw_mlp,0.5
0.1,0.9455509958963068,0.945,0.9444444444444444,wu_mlp,0.5
0.1,0.9381193073766391,0.9375,0.9370277078085641,hb_mlp,0.5
0.1,0.9431238114302873,0.9425,0.9420654911838792,eu_mlp,0.5
0.2,0.9257081373235913,0.9275,0.9205479452054794,mlp,0.5
0.2,0.934190771694525,0.935,0.9312169312169312,bw_mlp,0.5
0.2,0.9405464918426585,0.94,0.9393939393939394,wu_mlp,0.5
0.2,0.94465018516665,0.945,0.9427083333333334,hb_mlp,0.5
0.2,0.9332649384446002,0.9325,0.9323308270676692,eu_mlp,0.5
0.30000000000000004,0.8612751476328696,0.865,0.8411764705882353,mlp,0.5
0.30000000000000004,0.9416224602141927,0.9425,0.9389920424403184,bw_mlp,0.5
0.30000000000000004,0.9256831148033231,0.925,0.9246231155778893,wu_mlp,0.5
0.30000000000000004,0.8885246722049845,0.8875,0.8883374689826303,hb_mlp,0.5
0.30000000000000004,0.94009608647783,0.94,0.9384615384615385,eu_mlp,0.5
0.4,0.7888099289360425,0.795,0.7337662337662338,mlp,0.5
0.4,0.9313131818636773,0.9325,0.9276139410187668,bw_mlp,0.5
0.4,0.9378190371334201,0.9375,0.9363867684478372,wu_mlp,0.5
0.4,0.5,0.485,0.6531986531986532,hb_mlp,0.5
0.4,0.9501050945851267,0.95,0.9487179487179488,eu_mlp,0.5
0.5,0.6932989690721649,0.7025,0.5576208178438662,mlp,0.5
0.5,0.889625663096787,0.8925,0.8774928774928774,bw_mlp,0.5
0.5,0.9498048243419077,0.95,0.9481865284974094,wu_mlp,0.5
0.5,0.9335902312080873,0.935,0.9297297297297297,hb_mlp,0.5
0.5,0.9281353217896107,0.93,0.9230769230769231,eu_mlp,0.5
0.6000000000000001,0.5360824742268041,0.55,0.1346153846153846,mlp,0.5
0.6000000000000001,0.71869682714443,0.72,0.7005347593582889,bw_mlp,0.5
0.6000000000000001,0.9273596236612952,0.9275,0.9250645994832042,wu_mlp,0.5
0.6000000000000001,0.9228055249724753,0.9225,0.9211195928753182,hb_mlp,0.5
0.6000000000000001,0.871584425983385,0.875,0.8546511627906976,eu_mlp,0.5
0.7000000000000001,0.5,0.515,0.0,mlp,0.5
0.7000000000000001,0.9161495345811231,0.9175,0.9110512129380054,bw_mlp,0.5
0.7000000000000001,0.933865478931038,0.9325,0.9336609336609336,wu_mlp,0.5
0.7000000000000001,0.9105194675207687,0.91,0.9090909090909091,hb_mlp,0.5
0.7000000000000001,0.595360824742268,0.6075,0.3203463203463203,eu_mlp,0.5
0.8,0.5,0.515,0.0,mlp,0.5
0.8,0.8753628265438895,0.8775,0.8642659279778393,bw_mlp,0.5
0.8,0.8873235912321089,0.8875,0.8837209302325582,wu_mlp,0.5
0.8,0.8842958662796517,0.885,0.8789473684210526,hb_mlp,0.5
0.8,0.5,0.515,0.0,eu_mlp,0.5
0.9,0.5,0.515,0.0,mlp,0.5
0.9,0.7939645681113002,0.8,0.7419354838709677,bw_mlp,0.5
0.9,0.8482384145731159,0.8525,0.8228228228228228,wu_mlp,0.5
